round_epochs,val_loss,val_acc,loss,acc,lr,first_neuron,hidden_layers,batch_size,epochs,dropout,kernel_initializer,optimizer,losses,activation,last_activation
200,0.24875495853749188,0.6060606241226196,0.1660280744054992,0.7828947497825873,0.8002,6,6,5,200,4,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.2477997238888885,0.6060606241226196,0.1703742167079135,0.7828947497825873,0.001,6,8,5,100,2,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.692605865724159,0.6060606241226196,0.4988787915361555,0.8092105318056909,0.8002,6,3,50,200,8,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6922413562283372,0.6060606132854115,0.5193696445540378,0.7828947525275382,0.2008,6,8,20,200,8,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24948206092372086,0.6060606132854115,0.16930343347944712,0.7828947509589949,0.1009,12,3,20,200,4,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6921947453961228,0.6060606096730088,0.5222925328110394,0.7828947478219083,0.9001,12,3,50,200,8,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24984946576031772,0.6060606096730088,0.17726766514150719,0.7828947478219083,0.3007,6,2,50,200,2,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24890589262499954,0.6060606132854115,0.17032339257237158,0.78289474390055,0.8002,6,4,10,200,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6882357958591345,0.6060606132854115,0.5259799894533659,0.7828947525275382,0.001,6,2,20,100,4,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6927561832196785,0.6060606096730088,0.522716219880079,0.7828947478219083,0.2008,12,6,50,200,2,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24941946069399515,0.6060606132854115,0.1731248639131847,0.7828947556646246,0.7003,12,8,20,200,8,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6888025872635118,0.6060606132854115,0.5232658048993662,0.7828947454690933,0.3007,12,6,10,200,8,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6923232186924327,0.6060606132854115,0.5304641645205649,0.7828947556646246,0.7003,6,8,20,200,2,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.691954311096307,0.6060606132854115,0.479890849245222,0.8092105467068521,0.6004,12,5,20,100,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.3939343790213267,0.6060606132854115,0.2185451469729129,0.7960526260890459,0.6004,6,0,10,200,4,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.23943940753286536,0.6060606096730088,0.21141784912661502,0.7828947478219083,0.7003,6,9,50,100,4,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.7092777309995709,0.6060606241226196,0.5900182618122352,0.8026315844372699,0.1009,12,2,50,200,2,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24950932011459814,0.6060606132854115,0.1536991149187088,0.809210540432679,0.7003,6,6,20,200,4,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24976597952120233,0.6060606096730088,0.16791739275580958,0.7828947478219083,0.4006,12,5,50,200,4,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24893480042616525,0.6060606241226196,0.16998310509676995,0.7828947497825873,0.8002,12,4,5,200,8,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6916222193024375,0.6060606132854115,0.5335612657823061,0.78289474390055,0.1009,6,9,10,100,8,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6888695720470313,0.6060606132854115,0.5232692402052251,0.7828947454690933,0.9001,12,6,10,200,4,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,9.66205190889763,0.3939394002610987,11.8237234275592,0.24342105527849575,0.001,12,0,10,100,8,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6885193514101433,0.6060606132854115,0.5234900179662203,0.7828947454690933,0.7003,6,5,10,100,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24940502643585205,0.6060606132854115,0.17322098463773727,0.7828947525275382,0.001,6,9,20,200,8,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6921608086788293,0.6060606132854115,0.4966125731405459,0.809210540432679,0.1009,6,5,20,100,2,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.7495330409570173,0.6060606132854115,0.6214111255187738,0.78289474390055,0.5005,6,1,10,200,8,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6902086608337633,0.6060606132854115,0.5035336131328031,0.8092105216101596,0.9001,12,7,10,100,2,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6835972106817997,0.6818181890429873,0.30695025730682046,0.888157879835681,0.4006,6,1,10,200,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.6855514473987349,0.6060606241226196,0.5231977591389104,0.8026315887507639,0.2008,6,1,5,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6753604836536177,0.6060606241226196,0.49360368253761217,0.8026315907114431,0.7003,12,7,5,100,2,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.23652022715770837,0.6060606132854115,0.172061131188744,0.7828947540960813,0.4006,12,3,20,100,4,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24812076331088037,0.6060606241226196,0.16902190633118153,0.7828947497825873,0.5005,6,3,5,200,8,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6904691322283312,0.6060606241226196,0.5079782327735111,0.7828947497825873,0.1009,6,1,5,200,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6890730099244551,0.6060606096730088,0.5471065652213598,0.7828947478219083,0.8002,6,2,50,100,0,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.2462972912824515,0.6060606132854115,0.16352786711956324,0.7828947556646246,0.001,6,2,20,200,8,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.7711165294502721,0.7272727344975327,0.4715935940805234,0.8092105294528761,0.9001,12,0,10,100,0,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.69274747913534,0.6060606096730088,0.5307501891725942,0.7828947478219083,0.8002,6,5,50,100,4,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6922455574526931,0.6060606096730088,0.5285256057977676,0.7828947478219083,0.5005,12,8,50,200,0,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24884949172988083,0.6060606132854115,0.17251538034332425,0.78289474390055,0.2008,12,7,10,100,8,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6922050804802866,0.6060606132854115,0.5186564255701868,0.7828947525275382,0.8002,12,5,20,100,2,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24872856880679275,0.6060606132854115,0.16811572142729633,0.78289474390055,0.4006,12,4,10,200,2,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.2496089501814409,0.6060606241226196,0.16191392293886134,0.8026315844372699,0.2008,12,6,50,100,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.24820780663779288,0.6060606241226196,0.1686476720742097,0.7828947497825873,0.3007,12,8,5,100,4,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6921904050942623,0.6060606096730088,0.524221741839459,0.7828947611545262,0.001,12,4,50,100,4,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.24952623157790213,0.6060606132854115,0.1614450345698156,0.8026315899271714,0.8002,6,6,20,100,2,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24977489764040167,0.6060606096730088,0.17131748373963332,0.7828947478219083,0.7003,6,6,50,200,8,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.2839882590553977,0.621212130243128,0.17227255538302033,0.8026315789473685,0.8002,12,1,10,100,4,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24898310547525232,0.6060606132854115,0.17033387799012034,0.78289474390055,0.8002,6,3,10,200,8,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,9.66205137426203,0.3939393903269912,8.692587329368843,0.4013157792781529,0.5005,6,0,50,100,8,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24954793128100308,0.6060606096730088,0.1711272518885763,0.782894754880353,0.5005,12,4,50,200,8,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24889835715293884,0.6060606132854115,0.17034327817198477,0.7828947478219083,0.001,6,4,10,200,2,uniform,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24555435438047757,0.6060606241226196,0.15462979294457718,0.8092105376877283,0.1009,6,3,5,200,4,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.2353721053311319,0.6212121248245239,0.15377317464567328,0.8092105318056909,0.2008,12,2,50,200,8,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.738372491164641,0.6363636526194486,0.5555021494234863,0.8552631661295891,0.001,6,1,5,100,2,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.24944983287291092,0.6060606241226196,0.1778242373348851,0.8092105255315178,0.7003,12,4,50,200,0,normal,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.2387796970027866,0.6060606096730088,0.1998828141704986,0.7828947478219083,0.9001,6,3,50,100,8,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6922138116576455,0.6060606132854115,0.510612270549724,0.7828947525275382,0.5005,12,8,20,200,4,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6921901865438982,0.6666666612480626,0.43037987225934077,0.8684210479259491,0.5005,12,5,20,200,4,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.7279115915298462,0.6060606096730088,5.833144177731715,0.7894736889161562,0.6004,12,0,50,100,4,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6884889873591337,0.6060606132854115,0.5235037595817917,0.7828947458612291,0.4006,12,7,10,100,4,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.681949673276959,0.6060606241226196,0.47081146722561434,0.8026315903193072,0.9001,12,2,5,100,2,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6873631405107903,0.6060606132854115,0.5215433157588306,0.7828947415477351,0.001,12,3,10,100,8,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6884926521416866,0.6060606132854115,0.5232962689509517,0.7828947478219083,0.2008,6,9,10,200,4,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24318882461750146,0.6060606096730088,0.1820341042782131,0.7828947478219083,0.7003,12,7,50,200,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.6816629081061392,0.6060606241226196,0.4868010373688058,0.8092105372955924,0.6004,12,6,5,100,4,uniform,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
100,0.25016492300412874,0.6060606241226196,0.16664470844951115,0.8026315873782885,0.8002,12,2,5,100,0,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6884841322898865,0.6060606132854115,0.5233488790690899,0.7828947493904516,0.8002,12,8,10,200,8,uniform,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24842230478922525,0.6060606241226196,0.1619403115228603,0.8026315907114431,0.6004,12,1,50,200,2,uniform,<class 'keras.optimizers.Adam'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6849224657723398,0.6060606241226196,0.5233716796103277,0.7828947497825873,0.001,12,8,5,200,0,normal,<class 'keras.optimizers.SGD'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.2509316097606312,0.6212121248245239,0.1726939410559441,0.7828947478219083,0.001,12,3,50,100,8,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
100,0.6926542285716895,0.6060606096730088,0.5269747690150612,0.7828947478219083,0.4006,12,8,50,100,8,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function relu at 0xb1e091950>,<function sigmoid at 0xb1e091a60>
200,0.6906071865197384,0.6060606132854115,0.4697236495190545,0.8157894783898404,0.1009,6,5,10,200,8,normal,<class 'keras.optimizers.Adam'>,<function binary_crossentropy at 0xb1e068378>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
200,0.24877349761399356,0.6060606132854115,0.1702740052224774,0.7828947454690933,0.001,6,7,10,200,4,normal,<class 'keras.optimizers.SGD'>,<function mean_squared_error at 0xb1e067d90>,<function elu at 0xb1e091730>,<function sigmoid at 0xb1e091a60>
